id,city_or_regency,year,total_area (km2),population,densities,traffic_density,green_open_space,hdi,gross_regional_domestic_product,total_landfills,solid_waste_generated,happiness_score,traffic_density_encoded
11752023,City of Subulussalam,2023,1391.0,103044.0,74.08,Low,0.2,67.1,2560.0,1.0,2083.11,76.17,1.0
12012023,Nias,2023,853.44,153658.0,180.05,Low,0.885,64.56,4858.0,1.2642857142857142,11758.668946135833,73.43,1.0
12032023,Tapanuli Selatan,2023,4355.35,312540.0,71.76,Low,0.885,71.55,18875.0,1.2642857142857142,11758.668946135833,72.28,1.0
12042023,Tapanuli Tengah,2023,2194.98,386895.0,176.26,Low,0.885,70.91,12632.0,1.2642857142857142,11758.668946135833,72.74,1.0
12052023,Tapanuli Utara,2023,3793.71,323102.0,85.17,Low,0.885,74.65,10490.0,1.2642857142857142,11758.668946135833,73.96,1.0
12062023,Toba Samosir,2023,2022.0,213850.0,105.76,Low,0.885,76.38,9656.0,2.0,3506.72,74.15,1.0
12072023,Labuhan Batu,2023,2561.38,513826.0,200.61,Low,0.885,73.69,45763.0,1.2642857142857142,11758.668946135833,75.47,1.0
12082023,Asahan,2023,3732.97,802563.0,214.99,Low,0.68,71.56,51282.0,1.2642857142857142,11758.668946135833,73.95,1.0
12092023,Simalungun,2023,4372.5,1035920.0,236.92,Low,0.885,74.29,52239.0,1.0,18644.47,73.02,1.0
12112023,Karo,2023,2127.25,420799.0,197.81,Low,0.885,75.98,26409.0,1.2642857142857142,11758.668946135833,73.46,1.0
12122023,Deli Serdang,2023,2498.0,2018164.0,807.91,Low,423.33,76.52,139098.0,1.2642857142857142,11758.668946135833,73.12,1.0
12132023,Langkat,2023,6273.29,1066711.0,170.04,Low,0.885,72.21,56191.0,1.2642857142857142,11758.668946135833,71.43,1.0
12142023,Nias Selatan,2023,2487.99,382539.0,153.75,Low,0.885,64.12,8575.0,1.2642857142857142,11758.668946135833,73.4,1.0
12152023,Humbang Hasundutan,2023,2297.2,204700.0,89.11,Low,0.885,70.75,7655.0,1.2642857142857142,11758.668946135833,74.3,1.0
12162023,Pakpak Bharat,2023,1218.0,55172.0,45.3,Low,0.885,69.58,1560.0,1.2642857142857142,11758.668946135833,73.69,1.0
12172023,Samosir,2023,1444.25,141333.0,97.86,Low,0.885,72.08,5656.0,1.2642857142857142,11758.668946135833,73.63,1.0
12192023,Batu Bara,2023,904.96,430533.0,475.75,Low,0.0,70.31,43775.0,1.2642857142857142,11758.668946135833,73.35,1.0
12202023,Padang Lawas Utara,2023,3945.56,275448.0,69.81,Low,0.885,71.63,15822.0,1.2642857142857142,11758.668946135833,72.59,1.0
12212023,Padang Lawas,2023,3892.74,275648.0,70.81,Low,0.885,70.34,16127.0,1.2642857142857142,11758.668946135833,71.51,1.0
12222023,Labuhan Batu Selatan,2023,3596.0,330797.0,91.99,Low,0.885,72.82,37584.0,1.2642857142857142,11758.668946135833,73.29,1.0
12232023,Labuhan Batu Utara,2023,3545.8,401863.0,113.33,Low,0.885,73.63,33271.0,1.2642857142857142,11758.668946135833,73.57,1.0
12242023,Nias Utara,2023,1242.0,155873.0,125.5,Low,0.885,64.64,4478.0,1.2642857142857142,11758.668946135833,72.66,1.0
12712023,City of Sibolga,2023,10.77,91265.0,8474.0,Medium,0.0,75.2,6821.0,1.0,11758.668946135833,73.62,2.0
12732023,City of Pematang Siantar,2023,79.97,274838.0,3436.76,Medium,0.71,80.46,16228.0,1.0,5866.46,72.76,2.0
12742023,City of Tebing Tinggi,2023,38.96,178914.0,4592.25,Medium,4.71,76.98,7428.0,1.2642857142857142,11758.668946135833,73.59,2.0
12752023,City of Medan,2023,265.1,2474166.0,9332.95,Medium,54.79,82.19,303312.0,1.2642857142857142,11758.668946135833,73.55,2.0
12762023,City of Binjai,2023,90.45,303272.0,3352.92,Medium,0.885,77.6,14460.0,1.2642857142857142,11758.668946135833,73.26,2.0
12772023,City of Padangsidimpuan,2023,159.3,236217.0,1482.84,Low,0.885,76.44,7929.0,1.2642857142857142,11758.668946135833,73.44,1.0
12782023,City of Gunungsitoli,2023,469.4,142890.0,304.41,Low,0.885,70.68,6924.0,1.2642857142857142,11758.668946135833,72.73,1.0
13012023,Kepulauan Mentawai,2023,6033.76,90406.0,14.98,Low,0.885,63.13,5915.0,1.2642857142857142,11758.668946135833,73.35,1.0
13022023,Pesisir Selatan,2023,1938.79,523402.0,269.96,Low,600.2,71.44,18026.0,1.0,5655.87,73.87,1.0
13032023,Solok,2023,3738.0,401371.0,107.38,Low,0.78,70.63,17316.0,1.0,5923.4,74.01,1.0
13052023,Tanah Datar,2023,1336.0,378797.0,283.53,Low,130.83,73.98,16460.0,1.0,4738.26,72.4,1.0
13072023,Agam,2023,2232.4,547578.0,245.29,Low,736.64,73.98,26163.0,1.0,8016.38,71.24,1.0
13082023,Lima Puluh Kota,2023,3354.0,391054.0,116.59,Low,0.23,70.7,19604.0,1.2642857142857142,11758.668946135833,72.72,1.0
13092023,Pasaman,2023,3947.63,311744.0,78.97,Low,7.98,68.13,11360.0,1.0,4488.41,72.53,1.0
13112023,Dharmasraya,2023,2961.0,238211.0,80.45,Low,0.02,73.04,13346.0,1.2642857142857142,11758.668946135833,71.91,1.0
13122023,Pasaman Barat,2023,3887.77,448639.0,115.4,Low,0.11,70.19,19545.0,1.2642857142857142,11758.668946135833,72.12,1.0
13712023,City of Padang,2023,694.96,924687.0,1330.56,Low,142.27,83.58,79705.0,1.0,23629.66,75.02,1.0
13722023,City of Solok,2023,58.72,77240.0,1315.4,Low,11.46,79.58,5262.0,1.0,2036.41,71.58,1.0
13732023,City of Sawah Lunto,2023,273.45,67131.0,245.5,Low,0.34,74.42,4825.0,1.0,692.6,70.57,1.0
13742023,City of Padang Panjang,2023,23.0,58729.0,2553.43,Medium,0.05,79.26,4474.0,1.2642857142857142,11758.668946135833,71.17,2.0
13752023,City of Bukittinggi,2023,25.24,123013.0,4873.73,Medium,1.11,81.78,11132.0,1.0,11758.668946135833,69.31,2.0
13762023,City of Payakumbuh,2023,80.43,145468.0,1808.63,Low,8.53,79.97,8982.0,1.0,3404.16,72.98,1.0
13772023,City of Pariaman,2023,64.97,98143.0,1510.59,Low,0.885,78.13,6435.0,1.0,11758.668946135833,74.35,1.0
14022023,Indragiri Hulu,2023,8198.71,475002.0,57.94,Low,0.885,71.04,56482.0,1.2642857142857142,11758.668946135833,73.67,1.0
14032023,Indragiri Hilir,2023,12614.78,663248.0,52.58,Low,0.885,67.98,87546.0,1.2642857142857142,11758.668946135833,74.41,1.0
14042023,Pelalawan,2023,12614.78,422907.0,33.52,Low,0.885,73.59,70522.0,1.2642857142857142,11758.668946135833,75.04,1.0
14052023,Siak,2023,8556.09,488497.0,57.09,Low,1.44,74.98,109923.0,4.0,6972.23,74.45,1.0
14062023,Kampar,2023,11289.28,898840.0,79.62,Low,0.885,74.24,106929.0,1.2642857142857142,11758.668946135833,73.97,1.0
14082023,Bengkalis,2023,514.0,592390.0,1152.51,Low,0.56,74.97,168636.0,4.0,9511.5,74.31,1.0
14092023,Rokan Hilir,2023,8881.59,669996.0,75.44,Low,0.25,70.78,94740.0,1.2642857142857142,11758.668946135833,73.31,1.0
14102023,Kepulauan Meranti,2023,3708.0,217607.0,58.69,Low,0.01,67.28,25609.0,1.2642857142857142,11758.668946135833,73.75,1.0
14712023,City of Pekanbaru,2023,632.3,1020308.0,1613.65,Low,47.17,82.38,159961.0,1.2642857142857142,11758.668946135833,74.62,1.0
14732023,City of Dumai,2023,1727.0,340310.0,197.05,Low,0.26,75.66,49034.0,1.0,6210.66,73.67,1.0
15012023,Kerinci,2023,3807.0,255100.0,67.01,Low,0.885,72.54,13405.0,1.2642857142857142,11758.668946135833,78.91,1.0
15022023,Merangin,2023,7679.0,368400.0,47.97,Low,0.885,70.81,22525.0,1.2642857142857142,11758.668946135833,79.63,1.0
15032023,Sarolangun,2023,6174.0,302200.0,48.95,Low,0.04,71.29,21509.0,1.2642857142857142,11758.668946135833,80.8,1.0
15042023,Batang Hari,2023,5804.83,312700.0,53.87,Low,0.24,71.02,25449.0,1.2642857142857142,11758.668946135833,78.49,1.0
15052023,Muaro Jambi,2023,5246.0,418800.0,79.83,Low,0.885,71.04,35885.0,1.2642857142857142,11758.668946135833,77.53,1.0
15062023,Tanjung Jabung Timur,2023,5426.0,236700.0,43.62,Low,0.885,66.65,25073.0,1.2642857142857142,11758.668946135833,80.16,1.0
15082023,Tebo,2023,6461.0,350800.0,54.3,Low,0.885,70.63,21183.0,1.2642857142857142,11758.668946135833,79.89,1.0
15092023,Bungo,2023,4659.0,376400.0,80.79,Low,787.08,71.06,26235.0,1.0,5901.41,78.65,1.0
15712023,City of Jambi,2023,205.38,627800.0,3056.77,Medium,1.85,80.15,40581.0,1.2642857142857142,11758.668946135833,79.69,2.0
15722023,City of Sungai Penuh,2023,391.5,99800.0,254.92,Low,0.885,76.65,9475.0,1.2642857142857142,11758.668946135833,79.36,1.0
16012023,Ogan Komering Ulu,2023,4797.0,379130.0,79.03,Low,0.885,71.01,19019.0,1.2642857142857142,11758.668946135833,73.66,1.0
16022023,Ogan Komering Ilir,2023,19023.47,797429.0,41.92,Low,0.885,68.65,37395.0,1.2642857142857142,11758.668946135833,70.83,1.0
16032023,Muara Enim,2023,6763.91,633779.0,93.7,Low,21.04,70.24,118518.0,4.0,8497.14,75.28,1.0
16042023,Lahat,2023,4344.87,444949.0,102.41,Low,0.86,69.1,29289.0,1.0,9805.33,72.32,1.0
16052023,Musi Rawas,2023,6357.09,407694.0,64.13,Low,0.885,68.26,23527.0,1.2642857142857142,11758.668946135833,73.61,1.0
16062023,Musi Banyuasin,2023,14265.96,644386.0,45.17,Low,6881.99,69.17,85771.0,8.0,9243.61,74.44,1.0
16072023,Banyu Asin,2023,11875.0,874210.0,73.62,Low,294.96,68.65,37440.0,1.2642857142857142,11758.668946135833,72.25,1.0
16082023,Ogan Komering Ulu Selatan,2023,5493.94,424190.0,77.21,Low,0.885,66.67,11090.0,1.2642857142857142,11758.668946135833,71.83,1.0
16092023,Ogan Komering Ulu Timur,2023,4369.25,668035.0,152.89,Low,0.11,70.96,19465.0,1.2642857142857142,11758.668946135833,74.7,1.0
16112023,Empat Lawang,2023,2256.0,342178.0,151.67,Low,0.885,66.68,6303.0,1.2642857142857142,11758.668946135833,72.06,1.0
16122023,Penukal Abab Lematang Ilir,2023,1840.0,202681.0,110.15,Low,4.44,66.64,8719.0,1.2642857142857142,11758.668946135833,74.62,1.0
16132023,Musi Rawas Utara,2023,6008.55,195962.0,32.61,Low,0.885,66.6,9067.0,1.2642857142857142,11758.668946135833,75.24,1.0
16712023,City of Palembang,2023,352.52,1706371.0,4840.49,Medium,43.87,80.02,194570.0,1.2642857142857142,11758.668946135833,75.88,2.0
16732023,City of Pagar Alam,2023,633.66,147836.0,233.3,Low,287.53,70.45,3491.0,1.2642857142857142,2698.01,73.7,1.0
16742023,City of Lubuklinggau,2023,401.5,242976.0,605.17,Low,0.885,76.19,8234.0,1.2642857142857142,11758.668946135833,73.53,1.0
17022023,Rejang Lebong,2023,1515.76,283689.0,187.16,Low,0.885,72.31,11899.0,1.2642857142857142,11758.668946135833,73.13,1.0
17032023,Bengkulu Utara,2023,4424.6,306201.0,69.2,Low,4.38,70.28,12491.0,1.2642857142857142,11758.668946135833,71.95,1.0
17052023,Seluma,2023,4128.0,216977.0,52.56,Low,0.885,68.27,5769.0,1.0,3901.39,72.51,1.0
17082023,Kepahiang,2023,665.0,156330.0,235.08,Low,0.0,69.6,5616.0,1.2642857142857142,11758.668946135833,73.02,1.0
17712023,City of Bengkulu,2023,151.7,391045.0,2577.75,Medium,2.5,81.45,30811.0,1.2642857142857142,11758.668946135833,72.66,2.0
18012023,Lampung Barat,2023,3368.14,303931.0,90.24,Low,0.25,69.11,9018.0,1.2642857142857142,11758.668946135833,74.3,1.0
18032023,Lampung Selatan,2023,2219.46,1090174.0,491.19,Low,0.885,69.63,55759.0,1.2642857142857142,11758.668946135833,72.49,1.0
18042023,Lampung Timur,2023,5325.03,1137434.0,213.6,Low,0.885,71.21,52874.0,1.2642857142857142,11758.668946135833,71.63,1.0
18052023,Lampung Tengah,2023,4559.56,1522426.0,333.9,Low,0.0,71.6,90078.0,1.0,25185.09,71.99,1.0
18062023,Lampung Utara,2023,2529.54,635903.0,251.39,Low,0.885,68.95,29261.0,1.2642857142857142,11758.668946135833,71.5,1.0
18082023,Tulangbawang,2023,4386.0,431623.0,98.41,Low,0.885,70.02,28197.0,1.2642857142857142,11758.668946135833,72.9,1.0
18092023,Pesawaran,2023,1173.77,492474.0,419.57,Low,0.885,67.67,20217.0,1.2642857142857142,11758.668946135833,72.65,1.0
18102023,Pringsewu,2023,617.19,409858.0,664.07,Low,0.17,71.61,14010.0,1.0,5962.86,71.37,1.0
18112023,Mesuji,2023,2184.0,235546.0,107.85,Low,0.885,65.64,12949.0,1.2642857142857142,11758.668946135833,71.0,1.0
18122023,Tulang Bawang Barat,2023,1201.15,291437.0,242.63,Low,0.39,67.81,14390.0,1.0,4228.45,71.83,1.0
18132023,Pesisir Barat,2023,2953.0,165937.0,56.19,Low,0.885,66.0,5735.0,1.0,2406.31,70.63,1.0
18712023,City of Bandar Lampung,2023,197.22,1234988.0,6261.98,Medium,6.11,78.56,74104.0,1.0,28705.83,73.31,2.0
18722023,City of Metro,2023,73.21,172505.0,2356.3,Medium,0.885,78.36,7865.0,1.2642857142857142,11758.668946135833,72.86,2.0
19022023,Belitung,2023,2293.69,189225.0,82.5,Low,41.92,74.02,13510.0,1.0,2740.6,76.69,1.0
19042023,Bangka Tengah,2023,2279.11,203733.0,89.39,Low,15.34,71.71,11427.0,1.0,3060.45,77.52,1.0
19052023,Bangka Selatan,2023,3607.08,206972.0,57.38,Low,0.885,68.51,11372.0,1.0,3071.02,76.33,1.0
19062023,Belitung Timur,2023,2506.91,132355.0,52.8,Low,0.885,72.86,10562.0,1.0,1916.94,76.02,1.0
19712023,City of Pangkal Pinang,2023,118.4,236267.0,1995.5,Low,0.885,79.93,18809.0,1.2642857142857142,11758.668946135833,77.86,1.0
21012023,Karimun,2023,1524.0,267762.0,175.7,Low,7.38,73.51,17017.0,1.0,7142.22,74.25,1.0
21022023,Bintan,2023,1946.13,175873.0,90.37,Low,0.885,75.7,25084.0,1.0,2040.99,76.24,1.0
21032023,Natuna,2023,1978.29,83668.0,42.29,Low,0.08,74.21,23520.0,1.0,1272.58,76.28,1.0
21042023,Lingga,2023,2117.72,101917.0,48.13,Low,0.885,67.44,5250.0,1.2642857142857142,11758.668946135833,73.58,1.0
21052023,Kepulauan Anambas,2023,590.14,50140.0,84.96,Low,0.885,70.26,19241.0,1.2642857142857142,487.68,76.45,1.0
21712023,City of Batam,2023,3868.97,1256610.0,324.79,Low,2.5,82.11,216098.0,1.0,42305.41,77.7,1.0
31012023,Kep. Seribu,2023,10.73,28523.0,2658.25,Medium,2.91,73.39,8214.0,1.2642857142857142,663.43,77.89,2.0
31712023,City of Jakarta Selatan,2023,144.94,2235606.0,15424.35,High,1.57,86.07,792615.0,1.0,71946.38,80.53,0.0
31722023,City of Jakarta Timur,2023,185.54,3079618.0,16598.14,High,0.01,84.13,592230.0,1.2642857142857142,85161.36,78.18,0.0
31732023,City of Jakarta Pusat,2023,47.56,1049314.0,22062.95,High,0.92,82.53,860049.0,1.2642857142857142,31124.28,79.06,0.0
31752023,City of Jakarta Utara,2023,147.21,1808985.0,12288.47,High,0.83,81.11,631393.0,1.2642857142857142,50456.05,78.02,0.0
32022023,Sukabumi,2023,4145.7,2851890.0,687.92,Low,0.885,68.49,82317.0,1.2642857142857142,11758.668946135833,79.16,1.0
32032023,Cianjur,2023,3614.35,2578790.0,713.49,Low,0.1,66.55,58391.0,1.0,11758.668946135833,76.67,1.0
32042023,Bandung,2023,1762.0,3770991.0,2140.18,Medium,37.33,73.74,153951.0,1.2642857142857142,11758.668946135833,80.49,2.0
32052023,Garut,2023,3065.19,2649198.0,864.29,Low,0.19,68.11,72229.0,1.0,40946.54,78.14,1.0
32072023,Ciamis,2023,1425.0,1257583.0,882.51,Low,66.8,72.05,39841.0,2.0,18217.44,81.54,1.0
32082023,Kuningan,2023,1194.0,1211553.0,1014.7,Low,0.11,70.72,32545.0,1.0,11758.668946135833,81.06,1.0
32092023,Cirebon,2023,1076.76,2339555.0,2172.77,Medium,0.885,70.95,61310.0,1.2642857142857142,11758.668946135833,79.57,2.0
32102023,Majalengka,2023,1204.24,1351828.0,1122.56,Low,372.93,69.13,41713.0,1.2642857142857142,11758.668946135833,79.63,1.0
32112023,Sumedang,2023,1558.72,1174485.0,753.49,Low,0.885,73.18,43327.0,2.0,17480.61,79.56,1.0
32122023,Indramayu,2023,2099.42,1892043.0,901.22,Low,6.32,69.25,103560.0,1.2642857142857142,11758.668946135833,79.65,1.0
32132023,Subang,2023,1893.95,1639931.0,865.88,Low,0.885,70.7,49692.0,1.2642857142857142,11758.668946135833,78.94,1.0
32142023,Purwakarta,2023,825.74,1045704.0,1266.38,Low,0.885,72.09,82129.0,1.2642857142857142,11758.668946135833,78.67,1.0
32152023,Karawang,2023,1652.2,2541841.0,1538.46,Low,0.885,72.35,290916.0,1.0,38475.83,80.19,1.0
32162023,Bekasi,2023,1224.88,3271838.0,2671.15,Medium,0.885,75.76,393823.0,1.0,80993.5,78.57,2.0
32172023,Bandung Barat,2023,1287.41,1879840.0,1460.17,Low,0.885,69.61,56945.0,1.2642857142857142,11758.668946135833,79.08,1.0
32182023,Pangandaran,2023,1010.0,437094.0,432.77,Low,0.885,69.38,14256.0,1.2642857142857142,11758.668946135833,80.15,1.0
32712023,City of Bogor,2023,111.39,1074522.0,9646.49,Medium,2.09,77.85,57004.0,1.0,28463.16,79.58,2.0
32722023,City of Sukabumi,2023,48.2,362018.0,7510.75,Medium,0.885,76.32,15350.0,1.0,6730.83,79.59,2.0
32732023,City of Bandung,2023,167.31,2469589.0,14760.56,High,0.0,83.04,351284.0,1.2642857142857142,11758.668946135833,80.0,0.0
32742023,City of Cirebon,2023,37.36,345578.0,9249.95,Medium,0.885,76.46,28773.0,1.2642857142857142,11758.668946135833,80.66,2.0
32762023,City of Depok,2023,200.29,2160905.0,10788.88,High,0.08,82.38,87569.0,1.2642857142857142,11758.668946135833,81.42,0.0
32772023,City of Cimahi,2023,42.73,578718.0,13543.6,High,0.37,79.46,40499.0,1.2642857142857142,11758.668946135833,79.9,0.0
32782023,City of Tasikmalaya,2023,183.8,742958.0,4042.21,Medium,0.29,74.47,27411.0,1.0,11795.52,80.99,2.0
32792023,City of Banjar,2023,132.0,209493.0,1587.07,Low,36.27,73.08,5247.0,1.0,3162.42,80.72,1.0
33012023,Cilacap,2023,2249.28,2007829.0,892.65,Low,43.33,71.83,132425.0,3.0,11758.668946135833,74.31,1.0
33032023,Purbalingga,2023,777.64,1027333.0,1321.09,Low,0.885,70.24,31225.0,1.2642857142857142,19775.84,76.04,1.0
33042023,Banjarnegara,2023,1069.71,1047226.0,978.98,Low,0.23,69.14,27191.0,1.2642857142857142,11758.668946135833,74.05,1.0
33052023,Kebumen,2023,1281.11,1397555.0,1090.89,Low,314.7,71.37,35764.0,1.2642857142857142,11758.668946135833,76.95,1.0
33062023,Purworejo,2023,1034.84,788265.0,761.73,Low,0.44,74.28,23188.0,1.0,11743.29,76.03,1.0
33072023,Wonosobo,2023,1011.62,909664.0,899.22,Low,0.885,69.37,23330.0,1.0,13281.09,74.27,1.0
33092023,Boyolali,2023,1096.35,1090129.0,994.33,Low,0.3,75.41,42736.0,1.2642857142857142,11758.668946135833,76.88,1.0
33102023,Klaten,2023,701.52,1284386.0,1830.86,Low,0.05,77.59,51274.0,1.0,23705.07,73.91,1.0
33112023,Sukoharjo,2023,466.66,932680.0,1998.63,Low,57.61,78.65,46521.0,1.2642857142857142,11758.668946135833,75.29,1.0
33122023,Wonogiri,2023,1941.28,1051085.0,541.44,Low,99.04,71.97,36943.0,1.0,12799.9,76.44,1.0
33132023,Karanganyar,2023,774.0,955116.0,1234.0,Low,0.0,77.31,47204.0,1.2642857142857142,11758.668946135833,73.19,1.0
33162023,Blora,2023,1820.59,901621.0,495.24,Low,1.45,70.63,31753.0,2.0,14143.3,75.76,1.0
33172023,Rembang,2023,1014.08,660166.0,651.0,Low,1.2,71.89,24130.0,1.0,9277.01,74.94,1.0
33182023,Pati,2023,1503.68,1359364.0,904.02,Low,381.82,73.59,54775.0,1.0,25109.26,73.85,1.0
33192023,Kudus,2023,425.2,874632.0,2056.99,Medium,0.18,76.71,121310.0,1.2642857142857142,11758.668946135833,74.7,2.0
33212023,Demak,2023,897.43,1240510.0,1382.29,Low,0.74,74.07,33017.0,1.2642857142857142,11758.668946135833,76.1,1.0
33222023,Semarang,2023,950.21,1080648.0,1137.27,Low,0.885,75.13,61284.0,1.0,19460.19,74.57,1.0
33232023,Temanggung,2023,870.65,808446.0,928.55,Low,171.59,71.33,26912.0,1.0,14735.78,74.68,1.0
33242023,Kendal,2023,1002.23,1052826.0,1050.48,Low,0.07,73.86,54360.0,1.2642857142857142,11758.668946135833,75.1,1.0
33262023,Pekalongan,2023,836.13,1007384.0,1204.82,Low,1.13,71.4,28112.0,1.2642857142857142,11758.668946135833,74.74,1.0
33282023,Tegal,2023,876.1,1654836.0,1888.87,Low,0.885,70.23,44440.0,1.0,22049.37,76.4,1.0
33292023,Brebes,2023,1769.62,2043077.0,1154.53,Low,1.79,67.95,57599.0,2.0,36693.76,75.87,1.0
33712023,City of Magelang,2023,18.12,122150.0,6741.17,Medium,1.87,81.17,10983.0,1.0,2940.03,74.04,2.0
33722023,City of Surakarta,2023,44.04,526870.0,11963.44,High,0.885,83.54,60486.0,1.2642857142857142,11758.668946135833,75.34,0.0
33742023,City of Semarang,2023,373.7,1694743.0,4535.04,Medium,109.34,84.43,248903.0,1.0,43153.47,75.07,2.0
33752023,City of Pekalongan,2023,45.25,317524.0,7017.1,Medium,0.885,76.71,13744.0,1.2642857142857142,11758.668946135833,76.23,2.0
33762023,City of Tegal,2023,39.68,282781.0,7126.54,Medium,0.885,77.02,19162.0,1.2642857142857142,11758.668946135833,75.98,2.0
34012023,Kulon Progo,2023,586.3,443050.0,755.67,Low,0.79,75.79,15847.0,1.0,8003.39,74.29,1.0
34022023,Bantul,2023,506.85,1009430.0,1991.58,Low,0.885,81.39,34012.0,1.2642857142857142,11758.668946135833,73.02,1.0
34042023,Sleman,2023,574.82,1157290.0,2013.31,Medium,48.57,84.77,59432.0,1.2642857142857142,11758.668946135833,75.77,2.0
34712023,City of Yogyakarta,2023,32.5,375700.0,11560.0,High,2.65,88.28,46193.0,1.2642857142857142,11758.668946135833,73.99,0.0
35012023,Pacitan,2023,1390.0,596649.0,429.24,Low,592.25,70.19,19491.0,1.0,10534.56,73.54,1.0
35022023,Ponorogo,2023,1371.78,972582.0,708.99,Low,0.12,72.5,25248.0,1.2642857142857142,11758.668946135833,75.24,1.0
35032023,Trenggalek,2023,1261.4,744358.0,590.1,Low,0.885,71.73,22740.0,1.0,11149.87,74.7,1.0
35042023,Tulungagung,2023,1055.65,1113973.0,1055.25,Low,0.8,74.61,47964.0,1.0,20402.88,72.75,1.0
35062023,Kediri,2023,1386.05,1667450.0,1203.02,Low,0.885,73.96,50638.0,1.0,24177.89,72.26,1.0
35072023,Malang,2023,3530.65,2703175.0,765.63,Low,0.13,72.16,128373.0,3.0,35292.73,73.88,1.0
35092023,Jember,2023,3306.69,2584771.0,781.68,Low,0.885,68.64,95290.0,1.2642857142857142,11758.668946135833,71.93,1.0
35102023,Banyuwangi,2023,5782.5,1744814.0,301.74,Low,0.885,72.61,101297.0,1.0,30531.29,74.15,1.0
35112023,Bondowoso,2023,1560.1,784192.0,502.65,Low,0.885,67.99,24773.0,1.2642857142857142,11758.668946135833,73.58,1.0
35122023,Situbondo,2023,1638.5,694081.0,423.61,Low,5.45,69.16,25225.0,1.0,9213.08,74.34,1.0
35142023,Pasuruan,2023,1474.02,1626029.0,1103.13,Low,0.885,70.29,186946.0,1.2642857142857142,11758.668946135833,74.31,1.0
35172023,Jombang,2023,1159.5,1345886.0,1160.75,Low,0.3,74.6,49984.0,1.0,19358.34,74.26,1.0
35182023,Nganjuk,2023,1224.33,1124247.0,918.25,Low,0.885,73.71,33647.0,3.0,16308.68,72.65,1.0
35192023,Madiun,2023,1010.86,765135.0,756.91,Low,458.95,72.97,23833.0,1.0,10914.8,74.43,1.0
35212023,Ngawi,2023,1394.74,881393.0,631.94,Low,0.885,72.47,24325.0,1.2642857142857142,11758.668946135833,74.54,1.0
35222023,Bojonegoro,2023,2307.06,1322474.0,573.23,Low,0.885,70.85,97522.0,2.0,13363.94,73.48,1.0
35242023,Lamongan,2023,1752.21,1386941.0,791.54,Low,0.11,74.53,48927.0,1.2642857142857142,11758.668946135833,73.05,1.0
35252023,Gresik,2023,1256.76,1344648.0,1069.93,Low,121.14,77.98,176071.0,1.0,14423.83,73.86,1.0
35262023,Bangkalan,2023,1260.15,1101556.0,874.15,Low,0.39,65.75,27740.0,1.0,15225.9,74.07,1.0
35272023,Sampang,2023,1233.0,992210.0,804.71,Low,1.9,64.13,24087.0,1.2642857142857142,11758.668946135833,73.01,1.0
35282023,Pamekasan,2023,792.2,862009.0,1088.12,Low,21.61,67.96,20881.0,1.0,10115.61,73.11,1.0
35292023,Sumenep,2023,2093.47,1143295.0,546.12,Low,131.52,68.61,42848.0,1.0,13411.67,72.95,1.0
35712023,City of Kediri,2023,63.4,290836.0,4587.03,Medium,6.99,80.44,159750.0,1.0,6346.19,74.13,2.0
35722023,City of Blitar,2023,32.58,153541.0,4712.74,Medium,0.885,80.63,8515.0,1.2642857142857142,11758.668946135833,75.99,2.0
35732023,City of Malang,2023,110.06,847182.0,7697.46,Medium,0.03,83.39,93053.0,1.0,28409.54,73.56,2.0
35742023,City of Probolinggo,2023,56.67,245174.0,4326.57,Medium,5.94,75.43,14296.0,1.0,3570.56,74.34,2.0
35752023,City of Pasuruan,2023,39.0,213450.0,5473.08,Medium,0.885,77.17,10400.0,1.0,5383.02,71.93,2.0
35762023,City of Mojokerto,2023,20.21,135414.0,6700.35,Medium,0.05,80.07,8039.0,1.2642857142857142,11758.668946135833,73.72,2.0
35772023,City of Madiun,2023,33.23,201460.0,6062.59,Medium,2.89,82.71,17256.0,1.2642857142857142,11758.668946135833,74.67,2.0
35782023,City of Surabaya,2023,335.28,2893698.0,8630.69,Medium,0.885,83.45,715295.0,1.0,65701.66,73.43,2.0
35792023,City of Batu,2023,199.09,218802.0,1099.01,Low,2.01,78.18,20524.0,1.0,5206.27,74.51,1.0
36022023,Lebak,2023,3305.07,1433700.0,433.79,Low,5.78,65.21,35571.0,2.0,21826.65,69.19,1.0
36032023,Tangerang,2023,959.61,3362610.0,3504.14,Medium,0.885,73.43,173303.0,1.2642857142857142,11758.668946135833,70.72,2.0
36042023,Serang,2023,1734.28,1682130.0,969.93,Low,0.885,68.39,95080.0,1.0,42896.28,71.19,1.0
36712023,City of Tangerang,2023,164.55,1950580.0,11854.03,High,0.885,79.46,206597.0,1.2642857142857142,11758.668946135833,69.49,0.0
36722023,City of Cilegon,2023,162.51,450510.0,2772.2,Medium,26.78,74.54,129532.0,1.0,10177.28,71.22,2.0
36732023,City of Serang,2023,266.74,723790.0,2713.47,Medium,2.44,73.48,39838.0,1.0,21950.3,70.43,2.0
36742023,City of Tangerang Selatan,2023,147.19,1391650.0,9454.79,Medium,0.885,82.28,104388.0,1.0,36917.75,72.16,2.0
51012023,Jembrana,2023,841.8,330100.0,392.14,Low,0.85,74.04,15613.0,1.0,5976.53,76.7,1.0
51022023,Tabanan,2023,839.33,470900.0,561.04,Low,41.31,77.43,25531.0,1.0,8492.27,78.22,1.0
